idea_id,project,file_path,file_name,ext,confidence,theme,intent,excerpt
IDEA-3376,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,.md,0.75,general,idea,**Don't implement until you measure false negatives >10%:**
IDEA-3377,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,.md,0.7,memory-and-context,problem,"| Lines | Tokens | Problem | |-------|--------|---------| | 100 | 5k | ✅ Optimal (fits in working memory) | | 500 | 25k | ⚠️ Warning (approaching saturation) | | 1,000 | 50k | 🚨 Critical (consumes 25% of context budget) | | 2,000 | 100k | ❌ Failure (cognitive overload, obsolete patterns) |"
IDEA-3378,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,.md,0.75,agent-workflow,idea,**Pruning Strategy:** 1. **Importance-weighted decay:** Unused patterns lose priority 2. **Version invalidation:** Flag memories tied to old skill versions 3. **Hard pruning:** Remove entries >90 days old (FOREVER algorithm) 4. **Chunking:** Load only relevant subsections per task
IDEA-3379,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,.md,0.55,architecture-and-spec,idea,"**Key Insight:** The pyramid is wide (covers most queries) and cheap (zero cost). The cloud is narrow (rare usage) and expensive (LLM calls). **Design for the 80% case, not the 20%.**"
IDEA-3380,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,.md,0.55,general,idea,"**Trigger Actions:** - If `total_cost > $10`: Investigate cost spike, optimize prompts - If `false_negative_rate > 0.10`: Consider adding semantic layer - If `p95_latency > 200ms`: Upgrade storage backend (SQLite → indexed) - If `deterministic_coverage < 0.70`: Re-tune confidence thresholds"
IDEA-3381,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,.md,0.55,architecture-and-spec,idea,"**Cost target:** <$1/month for single-user, file-based system. **Latency target:** <200ms for 95th percentile queries. **Safety target:** 0% false negatives on blocklist checks."
IDEA-3382,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,.md,0.7,memory-and-context,idea,"❌ **NO-GO** (use probabilistic from start) if: - Multi-tenant with cross-domain queries - Corpus size >100,000 entries - Primary use case is semantic similarity (not keyword search) - Budget allows >$50/month for memory infrastructure - No safety-critical decisions in workflow"
IDEA-3383,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,QUICK_REFERENCE_Deterministic_vs_Probabilistic.md,.md,0.75,general,decision,"**Next Action:** Implement Phase 1 deterministic consolidation, measure false negatives for 30 days, then decide if semantic layer is needed."
IDEA-3384,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,# Memory for Self-Improvement: Research & Adversarial Debate Plan
IDEA-3385,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,**Workflow:** `workflows/010-memory-for-self-improvement/` **Document type:** Research plan — not an implementation plan **Purpose:** Structured input for an adversarial planning exercise before any architecture is committed **Status:** Draft v1.0 — 2026-02-15 **Author:** RoadTrip / bizcad
IDEA-3386,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.75,general,question,"Before building anything, we want to answer a harder question: **what should we build, and in what order, and why?**"
IDEA-3387,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,"The Claude Cortex 7-layer model (`docs/Self-Improvement/7 levels of memory.md`) gives us a reference implementation. But its theoretical citations feel dated (Atkinson-Shiffrin 1968, Tulving 1972). The neuroscience of memory has moved forward dramatically. So has the AI memory systems literature. This document structures an investigation into whether there are better, more modern foundations to build on."
IDEA-3388,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.55,general,idea,**The goal is not to produce code. The goal is to produce a defensible architectural thesis that survives an adversarial red-team review.**
IDEA-3389,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.55,architecture-and-spec,question,"**The one question that defines scope:** *Can a Python script running on a laptop with access to telemetry logs and a Claude API key make the system measurably smarter over time?* If yes, we are in scope. If it requires more, we defer."
IDEA-3390,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.7,memory-and-context,idea,| Component | Status | Location | |---|---|---| | Auto-injected permanent memory | ✅ Running | `MEMORY.md` (Layer 1 analog) | | Session logging | ✅ Running | `logs/*.jsonl` via `telemetry_logger.py` | | Skill invocation metrics | ✅ Running | `ExecutionMetrics` in `models.py` | | Session bootstrap (auto-load on start) | ❌ Missing | Would require `SessionStart` hook | | Working memory (mid-session goal tracking) | ❌ Missing | No disk-backed scratchpad | | Episodic search (query past sessions) | ❌ Missing | Logs exist but aren't indexed | | Knowledge graph (entity relationships) | ❌ Missing | Nothing | | Sleep/consolidation (promote episodic → semantic) | ❌ Missing | The most critical gap |
IDEA-3391,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.55,architecture-and-spec,idea,"**What it is:** Dual-process theory of human cognition. System 1 is fast, automatic, pattern-matching, always-on, low cost. System 2 is slow, deliberate, effortful, invoked for novel or complex problems."
IDEA-3392,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,decision,"**What it answers for RoadTrip:** Memory retrieval has a cost. Not every decision should pay the same retrieval cost. MEMORY.md (always injected, zero additional cost) is a System 1 memory — fast lookup with no search. Episodic search (query the telemetry database, rank results, inject top-N) is a System 2 memory — invoked when needed, costs tokens and latency."
IDEA-3393,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.7,memory-and-context,question,**RoadTrip design question:** *How do we route memory retrieval to the right system without always paying System 2 costs?*
IDEA-3394,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.75,architecture-and-spec,idea,"**Why modern:** Standard LLMs are System 1 machines — fast, fluent, pattern-matching. The 2025 research on ""test-time compute"" (o1, o3, DeepSeek-R1) is the first practical System 2 implementation at scale. The architectural insight is that System 2 should be *optional and triggered by uncertainty*, not always on."
IDEA-3395,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.55,architecture-and-spec,idea,"**Key citations:** - Kahneman (2011) — *Thinking Fast and Slow* (foundational) - arXiv: ""Test-time Computing: from System-1 Thinking to System-2 Thinking"" (2025) - https://github.com/open-thought/system-2-research — curated paper list"
IDEA-3396,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.7,memory-and-context,idea,"**What it is:** Two-system biological memory architecture. The *hippocampus* is a fast, high-fidelity, pattern-separated store for specific episodes. The *neocortex* is a slow, generalizing store for statistical regularities. The hippocampus replays memories to the neocortex during sleep, allowing gradual knowledge consolidation without catastrophic interference."
IDEA-3397,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,question,"**What it answers for RoadTrip:** Should we have one memory store or two? CLS says two, and they must serve different functions. The fast store captures individual events (this push failed because of a .db file). The slow store captures generalizations (pushing .db files always fails — add this to MEMORY.md). The two must be bridged by a consolidation process."
IDEA-3398,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.75,memory-and-context,idea,"**The 2016 update matters:** Kumaran and Hassabis (both at DeepMind) extended the theory to include rapid neocortical learning when new information is *schema-consistent* — meaning the slow store can update quickly if the information fits a pattern it already knows. This has direct implications: if our existing rules-engine knowledge is well-structured, new examples should update it cheaply."
IDEA-3399,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.75,memory-and-context,idea,"**What it answers for RoadTrip:** Should the session bootstrap be reactive (load what happened yesterday) or *predictive* (load what will likely be needed today based on patterns)? Friston's framework suggests that a session that starts by asking ""what am I likely to need?"" rather than ""what did I do last?"" will perform better on familiar tasks and flag uncertainty on novel ones."
IDEA-3400,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.55,memory-and-context,question,"**RoadTrip design question:** *Can the Session Bootstrap become a predictive loader, not just a history loader?*"
IDEA-3401,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.7,memory-and-context,question,"**What it answers for RoadTrip:** The context window is the global workspace. The question is not ""what memories do we have?"" but ""what is the selection mechanism that decides what gets broadcast into the active context?"" This is a design question about the retrieval gateway, not the storage layer."
IDEA-3402,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.7,memory-and-context,idea,"**AI implementation:** A multi-agent LLM system maps cleanly: specialized agents (rules-engine, auth-validator, telemetry-logger) are the parallel specialist processors. The orchestrator is the bottleneck gateway that selects which agent output gets promoted into the shared context. Memory retrieval is the process of selecting past experience for broadcast."
IDEA-3403,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.7,memory-and-context,idea,"**What it is:** Working memory can actively process only 3–4 chunks of information simultaneously (Cowan's ""magical number 4""). Cognitive load has three types: intrinsic (inherent complexity), extraneous (unnecessary presentation overhead), and germane (productive learning effort). Good instructional design minimizes extraneous load and maximizes germane load."
IDEA-3404,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,"**What it answers for RoadTrip:** How much memory should be injected into context, in what format, and with what structure? The Claude Cortex MEMORY.md ~200-line limit is an engineering response to cognitive load. The RLM-Graph (Layer 7) is a chunking mechanism. But neither is principled — they are ad hoc limits."
IDEA-3405,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,question,"**RoadTrip design question:** *What is the right ""chunk size"" for MEMORY.md entries? Should memory be injected as bullet points (low-overhead) or as structured YAML (higher-overhead but more queryable)?*"
IDEA-3406,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.7,memory-and-context,question,"**RoadTrip design question:** *Can a nightly Python script read the last N telemetry JSONL entries, extract recurring patterns deterministically, and update MEMORY.md — implementing sleep consolidation at $0 cost with no embeddings required?*"
IDEA-3407,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,"### Existing RoadTrip Architecture Documents - `workflows/007-self-improvement/10K_FOOT_ARCHITECTURE.md` — 3-layer system, reward function α - `workflows/007-self-improvement/PHASED_ROADMAP.md` — Phase 1b→3 with ExecutionMetrics dataclass - `workflows/007-self-improvement/METRICS_CATALOG.md` — measurable dimensions (reliability, cost, speed, vigilance) - `src/skills/telemetry_logger.py` — current episodic raw data source - `src/skills/telemetry_logger_models.py` — telemetry data model - `config/telemetry-config.yaml` — persistence config - `src/skills/dag/` — execution engine memory must integrate with"
IDEA-3408,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,### Architecture Papers (implement later) - arXiv 2502.12110 — *A-Mem: Agentic Memory for LLM Agents* (dynamic self-evolving memory) - arXiv 2508.15294 — *Multiple Memory Systems for Long-term Agent Memory* (CLS-grounded) - arXiv 2508.13171 — *Cognitive Workspace: Active Memory Management for LLMs* (GWT + CLT)
IDEA-3409,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.75,architecture-and-spec,idea,These questions are the agenda for the red-team / adversarial planning exercise. A good answer to each should either confirm or kill the design hypotheses in Section 7.
IDEA-3410,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.75,general,idea,"**Q1.** Should RoadTrip adopt all 7 Cortex layers, a subset, or a different topology? What is the minimum viable subset that provides 80% of the value at 20% of the implementation cost?"
IDEA-3411,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.55,general,idea,"**Q2.** Where is the right split between deterministic (keyword search, structured YAML) and probabilistic (vector embeddings, semantic similarity) retrieval? At what scale or complexity does the deterministic approach break down and require vectors?"
IDEA-3412,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.75,memory-and-context,idea,"**Q4.** Should the Knowledge Graph be a formal graph database (NetworkX, SQLite-backed) or a structured YAML/JSON file that Claude can read and write directly without code? What are the failure modes of each?"
IDEA-3413,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,"**Q6.** What should be promoted from episodic to semantic? Candidates: - Skill performance patterns (rules-engine blocks X% of pushes containing `*.db` files) - User behavioral patterns (user always pushes at 9am, rarely uses blog-publisher on weekends) - Error patterns (auth failures cluster before GitHub token expiry) - Trip context facts (route decisions, fuel stops, hotel preferences from `data/` CSVs) - Tool fitness scores (which skill versions have the best success rate)"
IDEA-3414,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.75,agent-workflow,idea,**Q7.** What should be *forgotten*? The FOREVER paper implements Ebbinghaus forgetting curves for importance-weighted replay scheduling. Not all telemetry entries are worth keeping forever. What is the forgetting curve for RoadTrip skill invocation history?
IDEA-3415,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,"**Q11.** Should each skill have a memory footprint — a short ""what I know from experience"" section in its `SKILL.md` — updated by the consolidation step? This would keep memory distributed and co-located with each skill, consistent with the existing `SKILL.md` / `CLAUDE.md` pattern. Downside: duplication and drift across skills."
IDEA-3416,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.7,memory-and-context,idea,"**Q12.** How does memory interact with the Skill Acquisition funnel (workflow 006)? Can episodic memory help evaluate whether a new skill candidate will be useful? (e.g., ""we see 23 telemetry entries where the orchestrator had no skill for image compression — this is a gap that a new skill would fill"")"
IDEA-3417,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,"*Kill condition:* If the inter-layer dependencies (e.g., Hybrid Search requires both Episodic Memory and Knowledge Graph to provide value) make incremental adoption impractical, the layered model should be abandoned in favor of a single unified memory service."
IDEA-3418,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,"*Claim:* Implement deterministic memory (structured YAML knowledge, keyword search over JSONL) before probabilistic memory (vector embeddings, semantic similarity). Cost of deterministic: $0. Cost of probabilistic: ~$0.001/query + embedding infrastructure."
IDEA-3419,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,"*Claim:* Each skill should have a memory footprint — a structured ""experience"" section in its `SKILL.md` updated by the consolidation step. Memory is distributed, co-located with each skill, consistent with the `SKILL.md` / `CLAUDE.md` pattern."
IDEA-3420,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,"*Kill condition:* If skills have overlapping memory (e.g., git-push-autonomous and rules-engine both need to know about `.db` file patterns), distributed memory creates duplication and drift. A central knowledge store is simpler and more consistent."
IDEA-3421,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,"*Claim:* The consolidation process should be framed as ""sleep"" — a deliberate offline process that (a) extracts patterns from recent episodic telemetry, (b) updates skill experience sections or MEMORY.md, (c) prunes stale entries, (d) writes a handoff note for the next session bootstrap. Implementable as a standalone Python script. No LLM calls required for the deterministic phase."
IDEA-3422,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.55,general,idea,"**Scale attacks:** - 6 months of daily use: 180 sessions × 30 invocations = 5,400 telemetry entries. Does the consolidation script degrade (slower, less accurate) or improve (more signal)? Estimate at 1,000 / 5,000 / 10,000 / 50,000 entries."
IDEA-3423,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.7,memory-and-context,idea,**Architectural attacks:** - Is the Cortex 7-layer model overkill for a solo developer with a trip in 6 months? What is the simplest possible memory system that provides measurable value by the trip date?
IDEA-3424,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,idea,"- Why not just use an existing memory framework (MemGPT, Zep, Letta, OpenMem)? What does building custom add that off-the-shelf does not provide? Document the build-vs-buy analysis as part of the adversarial review."
IDEA-3425,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,architecture-and-spec,idea,"This is not an implementation plan. It is a single experiment to validate H2 before committing to any architecture. If H2 is killed by adversarial review, this experiment is not run."
IDEA-3426,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.7,memory-and-context,idea,"1. Read the last 30 days of telemetry JSONL files by hand (or with a simple Python counter) 2. For each skill, list: (a) invocation count, (b) success rate, (c) most common error category 3. Write 3 bullets per skill in plain English: ""what I know about this skill from experience"" 4. Add these 6 × 3 = 18 bullets to MEMORY.md under a new `## Skill Experience` section 5. Run 5 sessions with the updated MEMORY.md 6. Measure: does Claude make fewer questions about skill behavior? Does routing improve?"
IDEA-3427,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.55,general,idea,**If it works:** This is the proof of concept for H2 and H5. Automate the Python step. That is the sleep script.
IDEA-3428,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.9,memory-and-context,decision,That document should contain: - Which hypotheses survived (H1–H5) - The recommended layer subset (from Q1) - The deterministic/probabilistic split decision (from Q2–Q3) - The consolidation trigger and target (from Q5–Q6) - The skill memory footprint decision (from Q11) - A phased implementation plan consistent with the Phase 1b/2a/2b timeline in `007-self-improvement/PHASED_ROADMAP.md`
IDEA-3429,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\research-plan-claude-sonnet.md,research-plan-claude-sonnet.md,.md,0.75,general,idea,That document does not exist yet. It will be created after this research plan survives its own adversarial review.
IDEA-3430,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.75,general,idea,# Master Research Questions List **Date:** 2026-02-16 **Purpose:** Comprehensive extraction of all research questions from three adversarial research plans **Sources:** - adversarial-research-plan-codex_5_2.md - adversarial-research-plan-gemini-3.md - research-plan-claude-sonnet.md
IDEA-3431,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.55,general,question,"### Section 2: Problem Statement **Q-C1:** How do we store and retrieve just enough, safely, to measurably improve outcomes over time while keeping costs bounded?"
IDEA-3432,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.55,architecture-and-spec,idea,**Q-C17:** What does the operator approve vs the system doing automatically? (Operator control)
IDEA-3433,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.9,memory-and-context,idea,### Section 1: Core Tension **Q-G1:** Can we build a memory system that makes RoadTrip smarter *without* making it unpredictable or unsafe?
IDEA-3434,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.55,architecture-and-spec,question,### Section 2: Theoretical Frameworks **Q-G2:** How do we recognize *when* to switch from System 1 (fast) to System 2 (slow)? (Cognitive dissonance as trigger?)
IDEA-3435,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.75,general,idea,"**Q-G4:** Can we build a deterministic ""Sleep Script"" that extracts heuristic rules from today's JSONL logs? (CLS consolidation)"
IDEA-3436,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.55,architecture-and-spec,question,"**Q-G5:** When `rules_engine` (Deterministic) says ""Block"" but LLM says ""Safe"", how do we resolve system dissonance? (Conflict Monitoring)"
IDEA-3437,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.75,general,question,**Q-G9:** Should we kill RLM-Graph (Layer 7) as too complex for single-user assistant?
IDEA-3438,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.7,memory-and-context,idea,### Section 4: Adversarial Attack Vectors **Q-G10:** Can we inject a poison memory and have the system reject it during consolidation? (Game of Life trap defense)
IDEA-3439,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.9,memory-and-context,idea,**Q-G12:** Should memory store text (RAG) or executable skills (Procedural)? (Medieval data trap defense)
IDEA-3440,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.7,memory-and-context,question,### Section 4: Framework-Specific Questions **Q-CS2:** How do we route memory retrieval to the right system (S1 vs S2) without always paying System 2 costs? (Kahneman)
IDEA-3441,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.9,memory-and-context,idea,**Q-CS3:** Should session bootstrap be *reactive* (load yesterday's context) or *predictive* (load what's likely needed today)? (Friston Active Inference)
IDEA-3442,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.75,general,idea,"**Q-CS7:** Should RoadTrip adopt all 7 Cortex layers, a subset, or different topology? What's the minimum viable subset (80/20 value)?"
IDEA-3443,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.75,memory-and-context,idea,"**Q-CS10:** Should Knowledge Graph be formal (NetworkX, SQLite) or structured YAML/JSON? What are failure modes?"
IDEA-3444,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.9,memory-and-context,idea,"**Q-CS12:** What should be promoted from episodic to semantic? (Skill patterns, user behavior, error patterns, trip context, tool fitness)"
IDEA-3445,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.75,general,question,**Q-CS13:** What should be *forgotten*? How do we implement Ebbinghaus forgetting curves?
IDEA-3446,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.9,memory-and-context,idea,**Q-CS17:** Should each skill have memory footprint in its `SKILL.md`? (Distributed vs central memory)
IDEA-3447,RoadTrip,G:\repos\AI\RoadTrip\workflows\010-memory-for-self-improvement\RESEARCH_QUESTIONS_MASTER_LIST.md,RESEARCH_QUESTIONS_MASTER_LIST.md,.md,0.7,memory-and-context,idea,**Q-CS18:** Can episodic memory help evaluate new skill candidates? (Skill Acquisition funnel integration)
